Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

   30,   1.8824,   0.1110,   0.0000,   0.0000,   0.1096,   0.0000,   0.0729,   0.0000,   0.9213,   0.9211,   1.8824,   0.3869,   0.0000,   0.0000,   0.0317,   1.8824,   0.0772,   0.0000,   0.0000,   0.0024,   0.0000,   0.0000,   0.1311,   0.0000,   0.1311,   0.0000,   0.0000,   0.2079,   0.0000,   0.2079,   0.0000,   0.0000,   0.6931,   0.0000,   0.6931,   0.0000,   0.0000,   0.1342,   4.6949,   2.7119,   0.0000,   0.2212,   0.0000,   0.0000,   0.0825,   0.0000,   2.3580,   0.0731,   3.0922,   0.8308,   0.0000,   0.0000,   0.0655,   0.0000,   0.0655,   0.0000,   0.0000,   0.2886,   0.0000,   0.2886,   0.0000,   0.0000,   1.1605,   0.0000,   1.1605,   0.0000,   0.0000,   1.2017,   0.0000,   1.2017,   0.0000,   0.0000,   2.6774,   0.0000,   2.6774,   0.2054,   0.0545,   0.0000,   0.0000,   0.1673,   0.0000,   0.0000,   0.7667,   0.0000,   0.7667,   0.0000,   0.0000,   0.5585,   0.0000,   0.5585,   0.2077,   0.1056,   0.4993,   1.4222,   0.2963,
   40,   2.0403,   0.1152,   0.0000,   0.0000,   0.1139,   0.0000,   0.0749,   0.0000,   0.9471,   0.9469,   2.0403,   0.4538,   0.0000,   0.0000,   0.0357,   2.0403,   0.0853,   0.0000,   0.0000,   0.0027,   0.0000,   0.0000,   0.1620,   0.0000,   0.1620,   0.0000,   0.0000,   0.2568,   0.0000,   0.2568,   0.0000,   0.0000,   0.8561,   0.0000,   0.8561,   0.0000,   0.0000,   0.1658,   5.5377,   3.2020,   0.0000,   0.2499,   0.0000,   0.0000,   0.0932,   0.0000,   2.6132,   0.0903,   3.6473,   0.9827,   0.0000,   0.0000,   0.0809,   0.0000,   0.0809,   0.0000,   0.0000,   0.3565,   0.0000,   0.3565,   0.0000,   0.0000,   1.4336,   0.0000,   1.4336,   0.0000,   0.0000,   1.4845,   0.0000,   1.4845,   0.0000,   0.0000,   3.3074,   0.0000,   3.3074,   0.2226,   0.0643,   0.0000,   0.0000,   0.1826,   0.0000,   0.0000,   0.9470,   0.0000,   0.9470,   0.0000,   0.0000,   0.6899,   0.0000,   0.6899,   0.2251,   0.1104,   0.6168,   1.5584,   0.3428,
   50,   2.1694,   0.1190,   0.0000,   0.0000,   0.1176,   0.0000,   0.0769,   0.0000,   0.9720,   0.9718,   2.1694,   0.5012,   0.0000,   0.0000,   0.0387,   2.1694,   0.0913,   0.0000,   0.0000,   0.0028,   0.0000,   0.0000,   0.2159,   0.0000,   0.2159,   0.0000,   0.0000,   0.3424,   0.0000,   0.3424,   0.0000,   0.0000,   1.1415,   0.0000,   1.1415,   0.0000,   0.0000,   0.2211,   6.1327,   3.5623,   0.0000,   0.2707,   0.0000,   0.0000,   0.1009,   0.0000,   2.8014,   0.1204,   4.0391,   1.1034,   0.0000,   0.0000,   0.1078,   0.0000,   0.1078,   0.0000,   0.0000,   0.4754,   0.0000,   0.4754,   0.0000,   0.0000,   1.9114,   0.0000,   1.9114,   0.0000,   0.0000,   1.9793,   0.0000,   1.9793,   0.0000,   0.0000,   4.4098,   0.0000,   4.4098,   0.2367,   0.0712,   0.0000,   0.0000,   0.1949,   0.0000,   0.0000,   1.2627,   0.0000,   1.2627,   0.0000,   0.0000,   0.9199,   0.0000,   0.9199,   0.2394,   0.1145,   0.8224,   1.6602,   0.4138,
   60,   2.2698,   0.1223,   0.0000,   0.0000,   0.1209,   0.0000,   0.0788,   0.0000,   0.9960,   0.9958,   2.2698,   0.5290,   0.0000,   0.0000,   0.0406,   2.2698,   0.0951,   0.0000,   0.0000,   0.0030,   0.0000,   0.0000,   0.3162,   0.0000,   0.3162,   0.0000,   0.0000,   0.5014,   0.0000,   0.5014,   0.0000,   0.0000,   1.6715,   0.0000,   1.6715,   0.0000,   0.0000,   0.3237,   6.4798,   3.8031,   0.0000,   0.2836,   0.0000,   0.0000,   0.1057,   0.0000,   2.9226,   0.1763,   4.2678,   1.2025,   0.0000,   0.0000,   0.1579,   0.0000,   0.1579,   0.0000,   0.0000,   0.6961,   0.0000,   0.6961,   0.0000,   0.0000,   2.7988,   0.0000,   2.7988,   0.0000,   0.0000,   2.8983,   0.0000,   2.8983,   0.0000,   0.0000,   6.4573,   0.0000,   6.4573,   0.2477,   0.0752,   0.0000,   0.0000,   0.2041,   0.0000,   0.0000,   1.8490,   0.0000,   1.8490,   0.0000,   0.0000,   1.3470,   0.0000,   1.3470,   0.2504,   0.1179,   1.2042,   1.7277,   0.5362,
  120,   2.3030,   0.1350,   0.0000,   0.0000,   0.1333,   0.0000,   0.0877,   0.0000,   1.1085,   1.1083,   2.3030,   0.5373,   0.0000,   0.0000,   0.0412,   2.3030,   0.1000,   0.0000,   0.0000,   0.0031,   0.0000,   0.0000,   0.3933,   0.0000,   0.3933,   0.0000,   0.0000,   0.6237,   0.0000,   0.6237,   0.0000,   0.0000,   2.0792,   0.0000,   2.0792,   0.0000,   0.0000,   0.4027,   6.5457,   3.8747,   0.0000,   0.2932,   0.0000,   0.0000,   0.1093,   0.0000,   3.0757,   0.2194,   4.3112,   1.2458,   0.0000,   0.0000,   0.1964,   0.0000,   0.1964,   0.0000,   0.0000,   0.8658,   0.0000,   0.8658,   0.0000,   0.0000,   3.4815,   0.0000,   3.4815,   0.0000,   0.0000,   3.6052,   0.0000,   3.6052,   0.0000,   0.0000,   8.0322,   0.0000,   8.0322,   0.2504,   0.0754,   0.0000,   0.0000,   0.2062,   0.0000,   0.0000,   2.3000,   0.0000,   2.3000,   0.0000,   0.0000,   1.6756,   0.0000,   1.6756,   0.2532,   0.1293,   1.4979,   1.8327,   0.6364,
  180,   2.2479,   0.1372,   0.0000,   0.0000,   0.1355,   0.0000,   0.0891,   0.0000,   1.1269,   1.1267,   2.2479,   0.5411,   0.0000,   0.0000,   0.0409,   2.2479,   0.1016,   0.0000,   0.0000,   0.0032,   0.0000,   0.0000,   0.5784,   0.0000,   0.5784,   0.0000,   0.0000,   0.9172,   0.0000,   0.9172,   0.0000,   0.0000,   3.0576,   0.0000,   3.0576,   0.0000,   0.0000,   0.5922,   6.5217,   3.9435,   0.0000,   0.2978,   0.0000,   0.0000,   0.1110,   0.0000,   3.0749,   0.3226,   4.2953,   1.3192,   0.0000,   0.0000,   0.2888,   0.0000,   0.2888,   0.0000,   0.0000,   1.2733,   0.0000,   1.2733,   0.0000,   0.0000,   5.1198,   0.0000,   5.1198,   0.0000,   0.0000,   5.3018,   0.0000,   5.3018,   0.0000,   0.0000,  11.8120,   0.0000,  11.8120,   0.2444,   0.0757,   0.0000,   0.0000,   0.2018,   0.0000,   0.0000,   3.3823,   0.0000,   3.3823,   0.0000,   0.0000,   2.4641,   0.0000,   2.4641,   0.2472,   0.1313,   2.2028,   1.8452,   0.8516,
  240,   2.1751,   0.1361,   0.0000,   0.0000,   0.1343,   0.0000,   0.0884,   0.0000,   1.1177,   1.1175,   2.1751,   0.5380,   0.0000,   0.0000,   0.0401,   2.1751,   0.1009,   0.0000,   0.0000,   0.0031,   0.0000,   0.0000,   0.7558,   0.0000,   0.7558,   0.0000,   0.0000,   1.1985,   0.0000,   1.1985,   0.0000,   0.0000,   3.9953,   0.0000,   3.9953,   0.0000,   0.0000,   0.7738,   6.4850,   4.0017,   0.0000,   0.2959,   0.0000,   0.0000,   0.1103,   0.0000,   3.0541,   0.4215,   4.2711,   1.3871,   0.0000,   0.0000,   0.3774,   0.0000,   0.3774,   0.0000,   0.0000,   1.6637,   0.0000,   1.6637,   0.0000,   0.0000,   6.6899,   0.0000,   6.6899,   0.0000,   0.0000,   6.9277,   0.0000,   6.9277,   0.0000,   0.0000,  15.4344,   0.0000,  15.4344,   0.2365,   0.0753,   0.0000,   0.0000,   0.1958,   0.0000,   0.0000,   4.4195,   0.0000,   4.4195,   0.0000,   0.0000,   3.2197,   0.0000,   3.2197,   0.2392,   0.1303,   2.8784,   1.8323,   1.0550,
  300,   2.0844,   0.1342,   0.0000,   0.0000,   0.1325,   0.0000,   0.0872,   0.0000,   1.1021,   1.1018,   2.0844,   0.5337,   0.0000,   0.0000,   0.0391,   2.0844,   0.0998,   0.0000,   0.0000,   0.0031,   0.0000,   0.0000,   0.8483,   0.0000,   0.8483,   0.0000,   0.0000,   1.3452,   0.0000,   1.3452,   0.0000,   0.0000,   4.4845,   0.0000,   4.4845,   0.0000,   0.0000,   0.8685,   6.4355,   4.0150,   0.0000,   0.2931,   0.0000,   0.0000,   0.1092,   0.0000,   3.0223,   0.4731,   4.2386,   1.4176,   0.0000,   0.0000,   0.4236,   0.0000,   0.4236,   0.0000,   0.0000,   1.8675,   0.0000,   1.8675,   0.0000,   0.0000,   7.5091,   0.0000,   7.5091,   0.0000,   0.0000,   7.7760,   0.0000,   7.7760,   0.0000,   0.0000,  17.3243,   0.0000,  17.3243,   0.2267,   0.0747,   0.0000,   0.0000,   0.1883,   0.0000,   0.0000,   4.9607,   0.0000,   4.9607,   0.0000,   0.0000,   3.6140,   0.0000,   3.6140,   0.2292,   0.1286,   3.2308,   1.8122,   1.1591,
  360,   1.9760,   0.1317,   0.0000,   0.0000,   0.1299,   0.0000,   0.0854,   0.0000,   1.0800,   1.0798,   1.9760,   0.5284,   0.0000,   0.0000,   0.0379,   1.9760,   0.0984,   0.0000,   0.0000,   0.0031,   0.0000,   0.0000,   1.0025,   0.0000,   1.0025,   0.0000,   0.0000,   1.5898,   0.0000,   1.5898,   0.0000,   0.0000,   5.2999,   0.0000,   5.2999,   0.0000,   0.0000,   1.0264,   6.3734,   4.0485,   0.0000,   0.2893,   0.0000,   0.0000,   0.1079,   0.0000,   2.9796,   0.5591,   4.1977,   1.4717,   0.0000,   0.0000,   0.5006,   0.0000,   0.5006,   0.0000,   0.0000,   2.2070,   0.0000,   2.2070,   0.0000,   0.0000,   8.8744,   0.0000,   8.8744,   0.0000,   0.0000,   9.1898,   0.0000,   9.1898,   0.0000,   0.0000,  20.4742,   0.0000,  20.4742,   0.2149,   0.0740,   0.0000,   0.0000,   0.1793,   0.0000,   0.0000,   5.8626,   0.0000,   5.8626,   0.0000,   0.0000,   4.2710,   0.0000,   4.2710,   0.2173,   0.1262,   3.8182,   1.7850,   1.3339,
  420,   1.8497,   0.1283,   0.0000,   0.0000,   0.1267,   0.0000,   0.0832,   0.0000,   1.0516,   1.0514,   1.8497,   0.5219,   0.0000,   0.0000,   0.0365,   1.8497,   0.0966,   0.0000,   0.0000,   0.0030,   0.0000,   0.0000,   1.1028,   0.0000,   1.1028,   0.0000,   0.0000,   1.7488,   0.0000,   1.7488,   0.0000,   0.0000,   5.8299,   0.0000,   5.8299,   0.0000,   0.0000,   1.1291,   6.2985,   4.0508,   0.0000,   0.2847,   0.0000,   0.0000,   0.1061,   0.0000,   2.9259,   0.6151,   4.1484,   1.5011,   0.0000,   0.0000,   0.5507,   0.0000,   0.5507,   0.0000,   0.0000,   2.4277,   0.0000,   2.4277,   0.0000,   0.0000,   9.7618,   0.0000,   9.7618,   0.0000,   0.0000,  10.1088,   0.0000,  10.1088,   0.0000,   0.0000,  22.5216,   0.0000,  22.5216,   0.2011,   0.0731,   0.0000,   0.0000,   0.1688,   0.0000,   0.0000,   6.4489,   0.0000,   6.4489,   0.0000,   0.0000,   4.6981,   0.0000,   4.6981,   0.2034,   0.1231,   4.2001,   1.7506,   1.4451,
  480,   1.7056,   0.1243,   0.0000,   0.0000,   0.1226,   0.0000,   0.0804,   0.0000,   1.0168,   1.0166,   1.7056,   0.5143,   0.0000,   0.0000,   0.0349,   1.7056,   0.0944,   0.0000,   0.0000,   0.0029,   0.0000,   0.0000,   1.1568,   0.0000,   1.1568,   0.0000,   0.0000,   1.8344,   0.0000,   1.8344,   0.0000,   0.0000,   6.1153,   0.0000,   6.1153,   0.0000,   0.0000,   1.1843,   6.2110,   4.0254,   0.0000,   0.2791,   0.0000,   0.0000,   0.1041,   0.0000,   2.8612,   0.6452,   4.0907,   1.5092,   0.0000,   0.0000,   0.5777,   0.0000,   0.5777,   0.0000,   0.0000,   2.5465,   0.0000,   2.5465,   0.0000,   0.0000,  10.2396,   0.0000,  10.2396,   0.0000,   0.0000,  10.6036,   0.0000,  10.6036,   0.0000,   0.0000,  23.6241,   0.0000,  23.6241,   0.1855,   0.0721,   0.0000,   0.0000,   0.1568,   0.0000,   0.0000,   6.7646,   0.0000,   6.7646,   0.0000,   0.0000,   4.9281,   0.0000,   4.9281,   0.1875,   0.1194,   4.4057,   1.7091,   1.5017,
  540,   1.5438,   0.1195,   0.0000,   0.0000,   0.1179,   0.0000,   0.0772,   0.0000,   0.9757,   0.9755,   1.5438,   0.5055,   0.0000,   0.0000,   0.0331,   1.5438,   0.0919,   0.0000,   0.0000,   0.0028,   0.0000,   0.0000,   1.1876,   0.0000,   1.1876,   0.0000,   0.0000,   1.8833,   0.0000,   1.8833,   0.0000,   0.0000,   6.2784,   0.0000,   6.2784,   0.0000,   0.0000,   1.2159,   6.1107,   3.9824,   0.0000,   0.2727,   0.0000,   0.0000,   0.1016,   0.0000,   2.7856,   0.6624,   4.0247,   1.5054,   0.0000,   0.0000,   0.5931,   0.0000,   0.5931,   0.0000,   0.0000,   2.6145,   0.0000,   2.6145,   0.0000,   0.0000,  10.5127,   0.0000,  10.5127,   0.0000,   0.0000,  10.8864,   0.0000,  10.8864,   0.0000,   0.0000,  24.2541,   0.0000,  24.2541,   0.1679,   0.0709,   0.0000,   0.0000,   0.1434,   0.0000,   0.0000,   6.9450,   0.0000,   6.9450,   0.0000,   0.0000,   5.0595,   0.0000,   5.0595,   0.1697,   0.1150,   4.5232,   1.6604,   1.5306,
  600,   1.3641,   0.1140,   0.0000,   0.0000,   0.1124,   0.0000,   0.0734,   0.0000,   0.9281,   0.9279,   1.3641,   0.4956,   0.0000,   0.0000,   0.0311,   1.3641,   0.0889,   0.0000,   0.0000,   0.0027,   0.0000,   0.0000,   1.2185,   0.0000,   1.2185,   0.0000,   0.0000,   1.9323,   0.0000,   1.9323,   0.0000,   0.0000,   6.4414,   0.0000,   6.4414,   0.0000,   0.0000,   1.2475,   5.9978,   3.9323,   0.0000,   0.2653,   0.0000,   0.0000,   0.0989,   0.0000,   2.6990,   0.6796,   3.9503,   1.4996,   0.0000,   0.0000,   0.6085,   0.0000,   0.6085,   0.0000,   0.0000,   2.6824,   0.0000,   2.6824,   0.0000,   0.0000,  10.7858,   0.0000,  10.7858,   0.0000,   0.0000,  11.1691,   0.0000,  11.1691,   0.0000,   0.0000,  24.8840,   0.0000,  24.8840,   0.1483,   0.0696,   0.0000,   0.0000,   0.1284,   0.0000,   0.0000,   7.1254,   0.0000,   7.1254,   0.0000,   0.0000,   5.1909,   0.0000,   5.1909,   0.1500,   0.1098,   4.6406,   1.6045,   1.5585,
  660,   1.1666,   0.1078,   0.0000,   0.0000,   0.1062,   0.0000,   0.0691,   0.0000,   0.8742,   0.8740,   1.1666,   0.4846,   0.0000,   0.0000,   0.0289,   1.1666,   0.0856,   0.0000,   0.0000,   0.0026,   0.0000,   0.0000,   1.2339,   0.0000,   1.2339,   0.0000,   0.0000,   1.9567,   0.0000,   1.9567,   0.0000,   0.0000,   6.5230,   0.0000,   6.5230,   0.0000,   0.0000,   1.2633,   5.8721,   3.8682,   0.0000,   0.2570,   0.0000,   0.0000,   0.0958,   0.0000,   2.6014,   0.6882,   3.8675,   1.4852,   0.0000,   0.0000,   0.6162,   0.0000,   0.6162,   0.0000,   0.0000,   2.7163,   0.0000,   2.7163,   0.0000,   0.0000,  10.9223,   0.0000,  10.9223,   0.0000,   0.0000,  11.3105,   0.0000,  11.3105,   0.0000,   0.0000,  25.1990,   0.0000,  25.1990,   0.1269,   0.0681,   0.0000,   0.0000,   0.1120,   0.0000,   0.0000,   7.2156,   0.0000,   7.2156,   0.0000,   0.0000,   5.2567,   0.0000,   5.2567,   0.1283,   0.1041,   4.6994,   1.5415,   1.5677,
  720,   0.9512,   0.1008,   0.0000,   0.0000,   0.0992,   0.0000,   0.0644,   0.0000,   0.8139,   0.8137,   0.9512,   0.4725,   0.0000,   0.0000,   0.0265,   0.9512,   0.0820,   0.0000,   0.0000,   0.0025,   0.0000,   0.0000,   1.2339,   0.0000,   1.2339,   0.0000,   0.0000,   1.9567,   0.0000,   1.9567,   0.0000,   0.0000,   6.5230,   0.0000,   6.5230,   0.0000,   0.0000,   1.2633,   5.7338,   3.7900,   0.0000,   0.2478,   0.0000,   0.0000,   0.0924,   0.0000,   2.4929,   0.6882,   3.7764,   1.4623,   0.0000,   0.0000,   0.6162,   0.0000,   0.6162,   0.0000,   0.0000,   2.7163,   0.0000,   2.7163,   0.0000,   0.0000,  10.9223,   0.0000,  10.9223,   0.0000,   0.0000,  11.3105,   0.0000,  11.3105,   0.0000,   0.0000,  25.1990,   0.0000,  25.1990,   0.1034,   0.0665,   0.0000,   0.0000,   0.0941,   0.0000,   0.0000,   7.2156,   0.0000,   7.2156,   0.0000,   0.0000,   5.2567,   0.0000,   5.2567,   0.1046,   0.0976,   4.6994,   1.4712,   1.5580,


Pollutant Name: Carbon Dioxide,,,,Temperature: 19C,,Relative Humidity: ALL

Time,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
 min,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

    5, 111.9023,  12.3116,   0.0000,   0.0000,  12.1244,   0.0000,  12.3607,   0.0000,  12.3607,  12.3607, 111.9022,   5.8783,   0.0000,   0.0000,   1.2411, 111.9022,   7.4281,   0.0000,   0.0000,   0.2296,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   9.5458,   5.3952,   0.0000,  11.0327,   0.0000,   0.0000,   4.1127,   0.0000,  25.1365,   0.0000,   9.5458,   2.4288,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  34.5074,   1.7609,   0.0000,   0.0000,  26.2339,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  34.6127,  11.2898,   0.0000,  11.9481,  11.1891,
   10, 121.4317,  13.7694,   0.0000,   0.0000,  13.5586,   0.0000,  13.7969,   0.0000,  13.7969,  13.7969, 121.4317,   8.0322,   0.0000,   0.0000,   1.4091, 121.4317,   8.4348,   0.0000,   0.0000,   0.2606,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  19.0388,  10.7606,   0.0000,  12.9757,   0.0000,   0.0000,   4.8370,   0.0000,  30.8472,   0.0000,  19.0388,   4.8085,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  37.4460,   3.5120,   0.0000,   0.0000,  28.8725,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  37.5603,  12.7724,   0.0000,  14.5654,  12.4768,
   20, 139.9271,  17.1927,   0.0000,   0.0000,  16.9249,   0.0000,  17.1809,   0.0000,  17.1809,  17.1809, 139.9271,  12.4861,   0.0000,   0.0000,   1.7456, 139.9271,  10.7460,   0.0000,   0.0000,   0.3316,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  37.8662,  21.4018,   0.0000,  17.2747,   0.0000,   0.0000,   6.4396,   0.0000,  43.1248,   0.0000,  37.8662,   9.5301,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  43.1494,   6.9851,   0.0000,   0.0000,  34.0124,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  43.2811,  16.1937,   0.0000,  20.2133,  15.2782,
   30, 157.6709,  21.2930,   0.0000,   0.0000,  20.9554,   0.0000,  21.2470,   0.0000,  21.2470,  21.2470, 157.6709,  17.1350,   0.0000,   0.0000,   2.0825, 157.6709,  13.4545,   0.0000,   0.0000,   0.4146,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  56.4824,  31.9236,   0.0000,  22.1244,   0.0000,   0.0000,   8.2474,   0.0000,  56.5440,   0.0000,  56.4824,  14.2010,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  48.6211,  10.4192,   0.0000,   0.0000,  38.9692,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  48.7694,  20.2230,   0.0000,  26.4124,  18.3809,
   40, 174.6631,  26.0702,   0.0000,   0.0000,  25.6499,   0.0000,  25.9953,   0.0000,  25.9953,  25.9953, 174.6631,  21.9787,   0.0000,   0.0000,   2.4199, 174.6631,  16.5603,   0.0000,   0.0000,   0.5097,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  74.8872,  42.3259,   0.0000,  27.5246,   0.0000,   0.0000,  10.2604,   0.0000,  71.1046,   0.0000,  74.8873,  18.8212,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  53.8610,  13.8143,   0.0000,   0.0000,  43.7430,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  54.0253,  24.8602,   0.0000,  33.1626,  21.7849,
   50, 190.9037,  31.5245,   0.0000,   0.0000,  31.0085,   0.0000,  31.4256,   0.0000,  31.4256,  31.4256, 190.9037,  27.0173,   0.0000,   0.0000,   2.7578, 190.9037,  20.0633,   0.0000,   0.0000,   0.6170,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  93.0808,  52.6088,   0.0000,  33.4755,   0.0000,   0.0000,  12.4788,   0.0000,  86.8067,   0.0000,  93.0808,  23.3909,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  58.8691,  17.1704,   0.0000,   0.0000,  48.3338,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,  59.0487,  30.1054,   0.0000,  40.4640,  25.4902,
